"abbr","country","topic","subtopic","topic_slug","subtopic_slug","sentence",value,"source_doc"
"SI","Slovenia","Media Pluralism","Transparency of Media","media-pluralism","transparency-of-media","Allocation of state advertising is not specifically regulated.",1,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0323&from=EN"
"SI","Slovenia","Media Pluralism","Transparency of Media","media-pluralism","transparency-of-media","The Integrity and Prevention of Corruption Act provides general rules on conflicts of interest for public officials, including in the media sector.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0323&from=EN"
"SI","Slovenia","Other Institutional Issues","Civil Society","other-institutional-issues","civil-society","The National Strategy for the Development of the Non-Governmental Sector and Volunteering aims at improving support to non-governmental organisations by 2023.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0323&from=EN"
"SI","Slovenia","Other Institutional Issues","Independent Authorities","other-institutional-issues","independent-authorities","The Human Rights Ombudsperson and the Advocate of the Principle of Equality are also in charge of the protection of the rights of individuals.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0323&from=EN"
"SI","Slovenia","Other Institutional Issues","Preparing and enacting laws","other-institutional-issues","preparing-and-enacting-laws","Consultation with the public on draft laws is organised through a dedicated online tool.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0323&from=EN"
"SI","Slovenia","Other Institutional Issues","Preparing and enacting laws","other-institutional-issues","preparing-and-enacting-laws","Due to an increase in constitutional complaints, the Constitutional Court’s backlog and length of proceedings continued to rise.",1,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0323&from=EN"
"SK","Slovakia","Anti-corruption","Institutional Framework","anti-corruption","institutional-framework","Slovakia scored 50/100 over the past three years in a row in Transparency International’s Corruption Perception Index, ranking 16th in the European Union and 59th globally.",1,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0324&from=EN"
"SK","Slovakia","Anti-corruption","Prevention","anti-corruption","prevention","The criminal legal framework for fighting corruption is broadly in place and specialised institutions have been set up.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0324&from=EN"
"SK","Slovakia","Anti-corruption","Prevention","anti-corruption","prevention","The competences for the prevention, detection and prosecution of corruption are shared between several authorities.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0324&from=EN"
"SK","Slovakia","Anti-corruption","Prevention","anti-corruption","prevention","The 2019 Whistle-blower Protection Act aims to increase the protection measures by establishing an independent office for complaints but its implementation is being delayed.",2,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0324&from=EN"
"SK","Slovakia","Anti-corruption","Prevention","anti-corruption","prevention","There is currently no regulation governing lobbying in Slovakia and postemployment restrictions are weak.",1,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0324&from=EN"
"SK","Slovakia","Anti-corruption","Prevention","anti-corruption","prevention","New legislation concerning asset declarations and conflict of interests of members of the Government and other public office-holders took effect on 1 January 2020.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0324&from=EN"
"SK","Slovakia","Anti-corruption","Prevention","anti-corruption","prevention","Integrity systems for the public administration have been improved by way of an amendment to the Civil Service Act.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0324&from=EN"
"SK","Slovakia","Anti-corruption","Represive measures","anti-corruption","represive-measures","The fight against corruption has been identified as one of the key priorities in the political programme of the new government",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0324&from=EN"
"SK","Slovakia","Anti-corruption","Represive measures","anti-corruption","represive-measures","In recent years, only few high-level corruption cases have been investigated and are being prosecuted.",1,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0324&from=EN"
"SK","Slovakia","Anti-corruption","Represive measures","anti-corruption","represive-measures","The effectiveness of the specialised anti-corruption institutions is a serious challenge.",1,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0324&from=EN"
"SK","Slovakia","Anti-corruption","Represive measures","anti-corruption","represive-measures","The control of asset declarations is currently performed at national level by a parliamentary committee and, at the local level, by a local council committee.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0324&from=EN"
"SK","Slovakia","Justice","Efficiency","justice","efficiency","Efficiency-oriented reforms undertaken in past years have started to show results and by now, the Slovak justice system largely manages to deal with its workload.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0324&from=EN"
"SK","Slovakia","Justice","Independence","justice","independence","Longstanding concerns regarding the independence and integrity of the Slovak justice system have continued to mount since August 2019.",1,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0324&from=EN"
"SK","Slovakia","Justice","Independence","justice","independence","The perceived level of independence of the judiciary in Slovakia has remained very low, despite some efforts in the past to strengthen judicial independence and transparency.",1,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0324&from=EN"
"SK","Slovakia","Justice","Independence","justice","independence","The Government has announced reform plans to strengthen judicial independence and integrity.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0324&from=EN"
"SK","Slovakia","Justice","Independence","justice","independence","The Government has announced reform plans to change the current composition of the Judicial Council.",2,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0324&from=EN"
"SK","Slovakia","Justice","Independence","justice","independence","The Government has also announced plans to strengthen the appointment process for the Constitutional Court.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0324&from=EN"
"SK","Slovakia","Justice","Independence","justice","independence","The Government further announced that it would introduce a fixed retirement age for judges.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0324&from=EN"
"SK","Slovakia","Justice","Quality","justice","quality","Efforts to improve the quality of the Slovak justice system have picked up over the last years.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0324&from=EN"
"SK","Slovakia","Justice","Quality","justice","quality","Reforms of the justice system have been adopted and are being implemented, whilst additional reforms have been announced.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0324&from=EN"
"SK","Slovakia","Justice","Quality","justice","quality","Slovakia is actively engaging to advance the digitalisation of its justice system.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0324&from=EN"
"SK","Slovakia","Justice","Quality","justice","quality","Some challenges remain as regards access to justice and potentially high court fees",2,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0324&from=EN"
"SK","Slovakia","Media Pluralism","Journalists' Protection","media-pluralism","journalists-protection","The murder of a journalist Ján Kuciak and his fiancée Martina Kušnírová in 2018 led to a wide-ranging debate across Slovak society on the safety of journalists.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0324&from=EN"
"SK","Slovakia","Media Pluralism","Journalists' Protection","media-pluralism","journalists-protection","It is widely agreed that Slovak civil society, the political level and the relevant authorities have reacted robustly following the assassination and in its aftermath.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0324&from=EN"
"SK","Slovakia","Media Pluralism","Journalists' Protection","media-pluralism","journalists-protection","Some degree of harassment against journalists persists.",2,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0324&from=EN"
"SK","Slovakia","Media Pluralism","Regulatory authorities","media-pluralism","regulatory-authorities","A Council for Broadcasting and Retransmission exists and has clear competences and responsibilities.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0324&from=EN"
"SK","Slovakia","Media Pluralism","Transparency of Media","media-pluralism","transparency-of-media","There is no systematic regulatory framework in Slovakia allowing for transparency of media ownership.",1,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0324&from=EN"
"SK","Slovakia","Media Pluralism","Transparency of Media","media-pluralism","transparency-of-media","In terms of political independence, Slovakia lacks the legal safeguards that would effectively preclude conflicts of interest between owners of media and the ruling parties, partisan groups or politicians.",1,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0324&from=EN"
"SK","Slovakia","Media Pluralism","Transparency of Media","media-pluralism","transparency-of-media","Currently no framework for regulating the distribution of state advertising exists.",1,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0324&from=EN"
"SK","Slovakia","Other Institutional Issues","Accessibility","other-institutional-issues","accessibility","Access to information, including to administrative decisions, is ensured by Slovakia’s legislation on access to governmental information.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0324&from=EN"
"SK","Slovakia","Other Institutional Issues","Civil Society","other-institutional-issues","civil-society","While Slovakia has an enabling framework for civil society in place, the Government has announced a policy for further strengthening civil society.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0324&from=EN"
"SK","Slovakia","Other Institutional Issues","Civil Society","other-institutional-issues","civil-society","There is an increasing attention for rule of law topics in society.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0324&from=EN"
"SK","Slovakia","Other Institutional Issues","Independent Authorities","other-institutional-issues","independent-authorities","The Government is considering to strengthen the powers of the Constitutional Court.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0324&from=EN"
"SK","Slovakia","Other Institutional Issues","Independent Authorities","other-institutional-issues","independent-authorities","Further work is necessary to strengthen the transparency, efficiency and accountability of the public administration.",2,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0324&from=EN"
"SK","Slovakia","Other Institutional Issues","Independent Authorities","other-institutional-issues","independent-authorities","Independent authorities play a role for safeguarding fundamental rights, but would benefit from clearer mandates, including full legal status and sufficient resources to exercise their roles effectively.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0324&from=EN"
